DATE,TEMPERATURE,MA60,MA90,MA120,MA180
2006-05-11 12:00:00,17.529022,14.858414358333333,14.261780205555556,14.0939569375,14.826492438888891
2006-05-12 12:00:00,17.605612,14.936311908333332,14.311195727777779,14.123166429166668,14.815447561111112
2006-05-13 12:00:00,17.960972,15.020232875000001,14.364867149999998,14.155759454166665,14.806801683333333
2006-05-14 12:00:00,18.201582,15.107306058333332,14.421541916666667,14.190785479166667,14.799970066666667
2006-05-15 12:00:00,18.310247,15.196130658333333,14.479680061111111,14.227109370833334,14.794191383333333
2006-05-16 12:00:00,18.64306,15.289521108333334,14.54174583888889,14.2664615875,14.790846083333332
2006-05-17 12:00:00,19.101406,15.391229108333334,14.609056272222222,14.309877204166668,14.790564716666667
2006-05-18 12:00:00,19.416498,15.498312174999999,14.679420061111111,14.355948862500002,14.792940072222223
2006-05-19 12:00:00,19.517246,15.605151175,14.750457961111112,14.4030273875,14.797378394444445
2006-05-20 12:00:00,19.647642,15.714131991666667,14.822238127777776,14.4515290125,14.80389526111111
2006-05-21 12:00:00,19.893528,15.826684774999999,14.897035727777777,14.502207370833332,14.812670705555554
2006-05-22 12:00:00,20.370176,15.947164608333333,14.977492783333334,14.557013429166666,14.825475222222222
2006-05-23 12:00:00,20.79666,16.07359429166667,15.062433583333334,14.615956462500002,14.841747999999999
2006-05-24 12:00:00,20.85976,16.19880365,15.148414272222224,14.6761598375,14.859320944444447
2006-05-25 12:00:00,20.185015,16.311493966666667,15.227061994444444,14.7314502375,14.874096622222224
2006-05-26 12:00:00,19.973114,16.417823416666668,15.303563061111113,14.7856200125,14.888440466666667
2006-05-27 12:00:00,20.31452,16.529479366666667,15.384033116666664,14.843028095833334,14.90545821111111
2006-05-28 12:00:00,20.82819,16.64905608333333,15.470407538888889,14.904911604166667,14.925997494444443
2006-05-29 12:00:00,20.98762,16.769640566666666,15.558922605555555,14.9679771125,14.947919822222222
2006-05-30 12:00:00,20.8049,16.88370485,15.64534385,15.0293900125,14.969210733333334
2006-05-31 12:00:00,20.390284,16.987477716666668,15.727050716666666,15.087402845833333,14.988536405555555
2006-06-01 12:00:00,20.270554,17.0859601,15.807434427777778,15.144455220833333,15.007658983333332
2006-06-02 12:00:00,19.868587,17.178610566666666,15.88328793888889,15.198007954166666,15.02498171111111
2006-06-03 12:00:00,19.480337,17.26442295,15.954582561111112,15.2482800875,15.04054613888889
2006-06-04 12:00:00,19.450085,17.349564666666666,16.02560636111111,15.298623870833332,15.05637307777778
2006-06-05 12:00:00,19.610146,17.438736316666667,16.098899216666666,15.350720045833333,15.073549361111112
2006-06-06 12:00:00,19.741146,17.529766950000003,16.174030350000002,15.404414670833335,15.091861033333334
2006-06-07 12:00:00,19.808144,17.620688883333333,16.249828372222225,15.459250954166667,15.111057205555557
2006-06-08 12:00:00,19.690882,17.707609550000004,16.32403187222222,15.5134731875,15.130210238888889
2006-06-09 12:00:00,19.704191,17.795699033333335,16.398792494444443,15.567970720833333,15.15013895
2006-06-10 12:00:00,19.8905,17.886034258333332,16.47586072777778,15.624023520833333,15.171577805555557
2006-06-11 12:00:00,20.00112,17.980128191666665,16.554409183333334,15.681047729166668,15.193805966666668
2006-06-12 12:00:00,19.970608,18.073285241666667,16.632685783333333,15.7380482625,15.216106622222224
2006-06-13 12:00:00,20.0968,18.167651675000002,16.711792550000002,15.796347820833335,15.239526444444444
2006-06-14 12:00:00,20.511227,18.266673391666664,16.795464283333335,15.858292929166668,15.26569557222222
